"ASIN Code","Parent ASIN","SKU","Product Title","Brand","Category","Current Price (₹)","MRP (₹)","Best Seller Rank","Rating","Review Count","LQS Score","Sold By (Current BuyBox)","Tags","Deal Badge","Discount %"
"B09SCV8BTQ",,"23631-PACK-OF-4-KINIK",,,,,,,,,,,,,"0"
"B09SCYD1W6",,"23610(Pack of 2)-KINIK",,,,,,,,,,,,,"0"
"B09SPWWQYV",,"22451-KINIK",,,,,,,,,,,,,"0"
"B09SWFX925",,"21200-KINIK",,,,,,,,,,,,,"0"
"B09T6P22R3",,"17011-KINIK","KINIK PVC 1 Meter Flexible Shower Hose | Hand Shower Hose Pipe & Health Faucet Tube for Bathroom | Leak-Proof, Durable & Easy Installation",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Showers › Shower Hoses","351","499",,"3.7","4","75","KIDLEN INDIA LLP",,"No deal found","30"
"B09TNXMLMC",,"27800-KINIK",,,,,,,,,,,,,"0"
"B09TPCWCG9",,"27742-KINIK","KINIK Float Valve 3 8 Inch for Flush Tank Durable Plastic Ball Cock Valve for Water Level Control in Overhead and Flush Tanks",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Pipe Fittings & Accessories › Flush Valves","1019","1299",,"1.6","2","85","Clicktech Retail Private Ltd",,"No deal found","22"
"B09TW4MXLZ",,"29351-KINIK","KINIK 304 Stainless Steel Cockroach Trap Bowl | 5 Inch Bathroom Floor Drain Jali | Anti-Odor & Insect Blocker",,"Home Improvement › Hardware › Bathroom Hardware › Drain Strainers","699","1398",,"3.5","5","76","Clicktech Retail Private Ltd",,"Ends in 21 hours 49 minutes...","50"
"B09TXPP44S",,"23910-(Pack of 2)-KINIK",,,,,,,,,,,,,"0"
"B09TXV99ZM",,"23581-PACK-OF-1-KINIK",,,,,,,,,,,,,"0"
"B09TXVF1ZD",,"23651-KINIK",,,,,,,,,,,,,"0"
"B09TXWSGGG",,"23701-PACK OF 2-KINK",,,,,,,,,,,,,"0"
"B09TXYK62M",,"23681-KINIK",,,,,,,,,,,,,"0"
"B09TXYL9HM",,"23740-KINIK",,,,,,,,,,,,,"0"
"B09TXZ6J53",,"23681-PACK OF 2-KINIK",,,,,,,,,,,,,"0"
"B09V82HTCF",,"27703-KINIK","KINIK Brass L Type Seat Cover Screw Hinges | Toilet Seat Cover Repair Kit Spare Parts for Western Toilets",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Toilets & Toilet Parts › Toilet Seats","279","559","552","3.3","39","86","Clicktech Retail Private Ltd",,"Ends in 21 hours 57 minutes...","50"
"B09VGYRSBR",,"27923-KINIK","Kinik MS Rack Bolt Tuffo Type 50mm x 12mm, Stainless Steel Heavy Duty Fixing Set for Imported Basin and Commode Installation",,"Home Improvement › Hardware › Nails, Screws & Fasteners › Nut & Bolt Sets","269","539",,"3.1","3","82","Clicktech Retail Private Ltd",,"Ends in 21 hours 43 minutes...","50"
"B0B1DXBXYD",,"38011-10",,,,,,,,,,,,,"0"
"B0B1QFV8DX",,"38023-5","New Ware UPVC Plain Tee 1 Inch | 3-Way 90 Degree Pipe Fitting Joint | Lead & Harm-Free Plumbing Connector | Pack of 5",,"Industrial & Scientific › Hydraulics, Pneumatics & Plumbing › Fittings › Pipe Fittings","589","1179",,"4.3","6","72","Clicktech Retail Private Ltd",,"Ends in 21 hours 58 minutes...","50"
"B0B25F78BN",,"25521",,,,,,,,,,,,,"0"
"B0B25FCXT8",,"25531","New Ware® PTMT Long Body Bib Cock Water Tap | 1/2 Inch PVC Bib Tap for Kitchen, Bathroom & Wash Basin | Rust-Free, Durable Wall-Mounted Faucet",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Health Faucets","251","499",,"3.2","3","85","Clicktech Retail Private Ltd",,"No deal found","50"
"B0B2PQBZY3",,"25561-N","New Ware PTMT Angle Cock 2 in 1 Water Tap Faucet | White Plastic Two Way Angle Cock for Bathroom & Kitchen",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Bathroom Basin Taps","359","719",,"3.7","15","83","Clicktech Retail Private Ltd",,"Ends in 21 hours 55 minutes...","50"
"B0B2PRXGB8",,"25571-N","New Ware PTMT Sink Tap Cock for Kitchen & Bathroom | Plastic Long Neck Sink Faucet for Hot & Cold Water | 1/2 Inch | White",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Bathroom Basin Taps › Touch On Taps","349","899",,,,"85","Clicktech Retail Private Ltd",,"No deal found","61"
"B0BC1TZ2L6",,"23829",,,,,,,,,,,,,"0"
"B0BGCFQT5K",,"18100",,,,,,,,,,,,,"0"
"B0BPHVP7W7",,"16620-NEW",,,,,,,,,,,,,"0"
"B0BPM6GLZM",,"27160-NEW",,,,,,,,,,,,,"0"
"B0BPS57C9D",,"17040",,,,,,,,,,,,,"0"
"B0BPS8QFSH",,"19410-NEW","NEW WARE Waste Pipe for Wash Basin & Sink | Flexible Heavy-Duty Drain Hose with Long Socket | Basin Downcomer Outlet Pipe",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Pipe Fittings & Accessories › Angle Valves","251","499",,"4","1","75","Clicktech Retail Private Ltd",,"No deal found","50"
"B0BPSVV5D9",,"21080-2Meter(NW)",,,,,,,,,,,,,"0"
"B0BPSWKK6X",,"21091-NEW",,,,,,,,,,,,,"0"
"B0BPT1PLVR",,"11050-Pack(1)",,,,,,,,,,,,,"0"
"B0BPT2HHJX",,"QF-1WV3-TZ5M",,,,,,,,,,,,,"0"
"B0BPT2LBWN",,"21091-NEW-1",,,,,,,,,,,,,"0"
"B0BPXFJTJ9",,"19520-1",,,,,,,,,,,,,"0"
"B0BPXGRVM1",,"19410-NEW-1",,,,,,,,,,,,,"0"
"B0BPXHPDP2",,"19410-NEW-2",,,,,,,,,,,,,"0"
"B0BPXK4R98",,"21030-NEW",,,,,,,,,,,,,"0"
"B0BPXMX2W4",,"21130-FBA",,,,,,,,,,,,,"0"
"B0BPXN4SMR",,"21050-NEW","5 Meter Washing Machine Inlet Water Hose Pipe | With Two Type Adapters | For Fully Automatic Top & Front Load Machines",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses",,,,"5","1","82","Clicktech Retail Private Ltd",,"Limited Time Deal","0"
"B0BPXPM5GS",,"21140-NEW","NEW WARE® Washing Machine Inlet Pipe for Semi Automatic Machines | Flexible PVC Inflow Water Hose | Extension Pipe",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses","251","499",,"4","3","84","Clicktech Retail Private Ltd",,"Ends in 21 hours 51 minutes...","50"
"B0BPXSN4XN",,"21070-FBA",,,,,,,,,,,,,"0"
"B0BPY38V4S",,"21100-NEW",,,,,,,,,,,,,"0"
"B0BPY513YF",,"21160-NEW","NEW WARE® Inlet Hose Pipe for Front Loading Washing Machines | 1.5 Meter Water Supply Hose | Leak-Proof, Durable & Pressure Resistant",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses","251","499",,"3.6","3","86","Clicktech Retail Private Ltd",,"No deal found","50"
"B0BPY64P5Z",,"21170-NEW",,,,,,,,,,,,,"0"
"B0BPY6MDN1",,"21110-NEW",,,,,,,,,,,,,"0"
"B0BPYBNTJS",,"23651-NEW",,,,,,,,,,,,,"0"
"B0BPYBYR1W",,"23751-NEW",,,,,,,,,,,,,"0"
"B0BQ2LCN73",,"24030-NEW",,,,,,,,,,,,,"0"
"B0BQ2MJ5P8",,"24040-NEW","Unknown Product",,,,,,,,"25",,,"No deal found","0"
"B0BQ2NR3FH",,"24190-NEW","NEW WARE® 5 Inch Round Lock Stainless Steel Bathroom Jali Floor Drain | Anti-Clog, Rust-Resistant Heavy-Duty Drain Cover with Removable Strainer | for Bathroom, Kitchen & Balcony",,"Home Improvement › Hardware › Bathroom Hardware › Drain Strainers","251","499",,,,"75","Clicktech Retail Private Ltd",,"No deal found","50"
"B0BQ2PY2SF",,"24610-NEW",,,,,,,,,,,,,"0"
"B0BQ2PZFTQ",,"24200-NEW","NEW WARE® 5 Inch Round Lock Stainless Steel Bathroom Jali/Trap | Chrome Finish Water Drain Grating | Rust-Resistant Floor Drain Cover",,"Home Improvement › Hardware › Bathroom Hardware › Drain Strainers","351","399",,"5","2","75","KIDLEN INDIA LLP",,"No deal found","12"
"B0BQ2QMZTJ",,"24031-NEW",,,,,,,,,,,,,"0"
"B0BQ2RCZ8X",,"24050-NEW","Unknown Product",,,,,,,,"25",,,"No deal found","0"
"B0BQ3KBBKD",,"21151-NEW-AC",,,,,,,,,,,,,"0"
"B0BQ79TXDG",,"27170-NEW",,,,,,,,,,,,,"0"
"B0BQBFYHKY",,"29042",,,,,,,,,,,,,"0"
"B0BQBGQSBP",,"24851-NEW",,,,,,,,,,,,,"0"
"B0BQBGZ8FD",,"29041",,,,,,,,,,,,,"0"
"B0BQBHMDTC",,"29045",,,,,,,,,,,,,"0"
"B0BQBJ2LCN",,"29041-NEW",,,,,,,,,,,,,"0"
"B0BQBJB52R",,"29044",,,,,,,,,,,,,"0"
"B0BQBJNFSL",,"29043",,,,,,,,,,,,,"0"
"B0BQHXB889",,"25710-NEW","NEW WARE® PTMT Short Body Bib Cock Water Tap with Flange (Eva Collection) | Wall Mounted Faucet for Bathroom, Kitchen Sink & Wash Basin | Rust-Free, Durable",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Bathroom Basin Taps › Touch On Taps","251","499",,,,"85","Clicktech Retail Private Ltd",,"No deal found","50"
"B0BQHY6QQS",,"25720-NEW",,,,,,,,,,,,,"0"
"B0BQJB6852",,"25730-NEw",,,,,,,,,,,,,"0"
"B0BQJGD8W3",,"27360-NEW","NEW WARE® Plastic Flush Tank Lever Handle (Indian Type) | Toilet Flush Lever Replacement | Durable ABS Plastic | Easy Installation | White | Pack of 1",,"Home Improvement › Plumbing › Toilet Parts › Toilet Trip Levers","251","499",,"4","7","87","Clicktech Retail Private Ltd",,"Ends in 21 hours 57 minutes...","50"
"B0BQM7D533",,"27950",,,,,,,,,,,,,"0"
"B0BQMBTLBM",,"27801-NEW",,,,,,,,,,,,,"0"
"B0BQMNMSRM",,"25430",,,,,,,,,,,,,"0"
"B0BQMQK56W",,"25420",,,,,,,,,,,,,"0"
"B0BSNLPFF1",,"22204","New Ware Brass Angle Valve Stop Cock with Wall Flange | Chrome Finish Water Control Valve for Bathroom & Kitchen",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Pipe Fittings & Accessories › Angle Valves","251","499",,"3","2","76","Clicktech Retail Private Ltd",,"No deal found","50"
"B0BSS1KPDG",,"25520A-PACK-OF-4",,,,,,,,,,,,,"0"
"B0BSS2CF6Z",,"25520A-PACKOF2",,,,,,,,,,,,,"0"
"B0BSWM8W87",,"25520B-PACK-OF-1",,,,,,,,,,,,,"0"
"B0BSWQ77BT",,"25520B-PACK-OF-2","New Ware® PVC Plastic Bib Cock Water Taps (Pack of 2) | 3/4 Inch (20 mm) Wall Mounted Bib Tap | Hot & Cold Water Faucet for Kitchen, Bathroom & Wash Basin | Rust-Free",,"Home Improvement › Kitchen & Bath Fixtures › Kitchen Fixtures › Kitchen Taps › Kitchen Sink Taps › Touch On Kitchen Sink Faucets","251","499",,"3.3","11","74","Clicktech Retail Private Ltd",,"No deal found","50"
"B0BSXCCXBV",,"25520B-PACK-OF-6",,,,,,,,,,,,,"0"
"B0BSXFYV65",,"25520B-PACK-OF-9",,,,,,,,,,,,,"0"
"B0BT4WZZ3Z",,"25530A-PACK-OF-2",,,,,,,,,,,,,"0"
"B0BT4XXGHN",,"25530A-PACK-OF-9",,,,,,,,,,,,,"0"
"B0BT6YBK3C",,"17451",,,,,,,,,,,,,"0"
"B0BTDKHW9D",,"45420","Unknown Product",,,,,,,,"25",,,"No deal found","0"
"B0C13Z3V7P",,"27802",,,,,,,,,,,,,"0"
"B0C24BWZ55",,"21150-NEWWARE-AC",,,,,,,,,,,,,"0"
"B0C24D1M3J",,"27741",,,,,,,,,,,,,"0"
"B0CCS18XNS",,"21560",,,,,,,,,,,,,"0"
"B0CF9RXRCD",,"21122",,,,,,,,,,,,,"0"
"B0CH69VXHV",,"21150-NWAC","New Ware® Multipurpose Hose Pipe | Drain Pipe | Extenstion Pipe| Split AC Drain Pipe for AC Outlet Drain Waste Water (White) (3 Meter)",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses","251","499",,"4.1","191","85","Clicktech Retail Private Ltd",,"Ends in 21 hours 43 minutes...","50"
"B0CH6BKN59",,"21130-NWAC",,,,,,,,,,,,,"0"
"B0CH6BS5M3",,"21140-NWAC",,,,,,,,,,,,,"0"
"B0CH6N2ZZS",,"21056-NWTOP","New Ware 6 Meter Washing Machine Inlet Hose Pipe | PVC Fill Inflow Extension Tube | For Top & Front Load Fully Automatic Machines (White)",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses","669","1499",,"4.1","120","84","Clicktech Retail Private Ltd",,"Ends in 22 hours 1 minutes ...","55"
"B0CH6NTJF3",,"21057-NWTOP","New Ware 7 Meter Washing Machine Inlet Hose Pipe | PVC Fill Inflow Extension with Connector for Top & Front Load Fully Automatic Machines (White)",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses",,,,"4.1","120","86","Clicktech Retail Private Ltd",,"No deal found","0"
"B0CH6P6VHR",,"21059-NWTOP","New Ware Top Loading and Front Loading Fully Automatic Washing Machine Fill Inflow Extension Inlet Pipe PVC Connector Inlet Hose Pipe Tube White 9 Meter",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses","829","1499",,"4.1","120","85","Clicktech Retail Private Ltd",,"Ends in 21 hours 49 minutes...","45"
"B0CH6P8CJW",,"21010-NWTOP","New Ware 1.25 Meter Washing Machine Inlet Pipe for Fully Automatic Top and Front Load Machines, PVC Water Inflow Extension Hose with Universal Tap Connector (White)",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses","279","1499",,"4.1","120","84","Clicktech Retail Private Ltd",,"Ends in 21 hours 55 minutes...","81"
"B0CH6PBV29",,"21050-NWTOP",,,,,,,,,,,,,"0"
"B0CH6PCT77",,"21051-NWTOP","New Ware Top Loading and Front Loading Fully Automatic Washing Machine Fill Inflow Extension Inlet Pipe PVC Connector Inlet Hose Pipe Tube White 10 Meter",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses","909","1819",,"4.1","120","76","Clicktech Retail Private Ltd",,"Ends in 21 hours 41 minutes...","50"
"B0CH6QBC5N",,"21020-NWTOP",,,,,,,,,,,,,"0"
"B0CH6QCTF2",,"21040-NWTOP",,,,,,,,,,,,,"0"
"B0CH6QHCBB",,"21030-NWTOP",,,,,,,,,,,,,"0"
"B0CH6QW5YS",,"21058-NWTOP",,,,,,,,,,,,,"0"
"B0CJRDSBYX",,"17360-packof2",,,,,,,,,,,,,"0"
"B0CJRF15QN",,"17361-packof2",,,,,,,,,,,,,"0"
"B0CJXPJTXC",,"17080",,,,,,,,,,,,,"0"
"B0CJXPPT1Y",,"17090",,,,,,,,,,,,,"0"
"B0CJXW56KX",,"21160-New Ware",,,,,,,,,,,,,"0"
"B0CJXXG3SP",,"21170-New Ware",,,,,,,,,,,,,"0"
"B0CJY4KQ2Q",,"21100-7Meter(NW)",,,,,,,,,,,,,"0"
"B0CJY4VF1F",,"21091-3Meter(NW)",,,,,,,,,,,,,"0"
"B0CJY4WSBH",,"21100-6Meter(NW)",,,,,,,,,,,,,"0"
"B0CJY5MKC3",,"21100-10Meter(NW)",,,,,,,,,,,,,"0"
"B0CJY5YKVZ",,"21100-5Meter(NW)",,,,,,,,,,,,,"0"
"B0CJY6DTTS",,"21070-1.5Meter(NW)",,,,,,,,,,,,,"0"
"B0CJY6KWBF",,"21100-8Meter(NW)","NEW WARE 8 Meter Washing Machine Outlet Pipe | Flexible Drain Hose Extension for Fully & Semi Automatic Machines",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses","619","1239",,"4.3","440","85","Clicktech Retail Private Ltd",,"Ends in 22 hours 5 minutes ...","50"
"B0CJY6PC38",,"21100-9Meter(NW)",,,,,,,,,,,,,"0"
"B0CJY7VG6N",,"21060-1Meter(NW)",,,,,,,,,,,,,"0"
"B0CK3XX3HN",,"21058-8Meter-NW","New Ware 8 Meter Flexible PVC Washing Machine Inlet Hose with Tap Adaptor Connector Universal Water Inlet Pipe for Top Load and Front Load Fully Automatic Washing Machines",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses","749","1499",,"4.3","107","76","Clicktech Retail Private Ltd",,"Ends in 21 hours 43 minutes...","50"
"B0CK42SCHD",,"21056-6Meter-NW","New Ware 6 Meter PVC Washing Machine Inlet Hose | Universal Tap Adaptor Water Inlet Pipe for Top & Front Load Machines (White)",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses",,,,"4.3","107","85","Clicktech Retail Private Ltd",,"Limited Time Deal","0"
"B0CK438Z7J",,"21030-2Meter-NW","New Ware 2 Meter Washing Machine Inlet Pipe for Top & Front Loading Fully Automatic Machines | Universal Tap Adaptor | Burst Proof Anti Kink Pressure Resistant Hose",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses","339","549",,"4.3","107","85","Clicktech Retail Private Ltd",,"Ends in 22 hours 3 minutes ...","38"
"B0CK43QL1F",,"21040-3Meter-NW","New Ware 3 Meter Washing Machine Inlet Pipe for Fully Automatic Top & Front Load | Universal Tap Adaptor | Burst-Proof, Anti-Kink Hot & Cold Water Hose",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses","409","599",,"4.3","107","75","Clicktech Retail Private Ltd",,"Ends in 21 hours 59 minutes...","32"
"B0CK44Z9JM",,"21010-1.25Metre-NW","New Ware 1.25 Meter Flexible PVC Washing Machine Inlet Hose, Universal Water Inlet Pipe with Tap Adaptor Connector for Top and Front Load Fully Automatic Machines (White)",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses","279","559",,"4.3","107","83","Clicktech Retail Private Ltd",,"Ends in 22 hours 7 minutes ...","50"
"B0CK462Z1C",,"21059-9Meter-NW",,,,,,,,,,,,,"0"
"B0CK47JZKR",,"21050-5Meter-NW","New Ware 5 Meter Washing Machine Inlet Pipe with Universal Tap Adaptor | Hot & Cold Water Hose for Fully Automatic Top & Front Load Machines",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses","569","1139",,"4.3","107","77","Clicktech Retail Private Ltd",,"No deal found","50"
"B0CK4B52P1",,"21057-7Meter-NW",,,,,,,,,,,,,"0"
"B0CK4LD55R",,"21051-10Meter-NW",,,,,,,,,,,,,"0"
"B0CK4N2MLH",,"21020-1Meter-NW",,,,,,,,,,,,,"0"
"B0CK5GBBNP",,"23790-Pack of 35",,,,,,,,,,,,,"0"
"B0CK5H5SYY",,"23790-Pack of 30",,,,,,,,,,,,,"0"
"B0CK5HPV91",,"23790-Pack of 10",,,,,,,,,,,,,"0"
"B0CK5HT116",,"23790-Pack of 5","New Ware® Plastic Fusion Water Aerator Bubbler for Tap & Faucet | Eco-Friendly Flow Regulator | Water-Saving Nozzle (Black, Pack of 5)",,"Home Improvement › Kitchen & Bath Fixtures › Kitchen Fixtures › Kitchen Sink Aerators","251","499","146","4","35","82","Clicktech Retail Private Ltd",,"Ends in 21 hours 56 minutes...","50"
"B0CK5J2RV1",,"23790-Pack of 20","Unknown Product",,,,,,,,"25",,,"No deal found","0"
"B0CK5J4JVG",,"23790-Pack of 15","New Ware® Plastic Fusion Water Aerator Bubbler Filter Nozzle for Tap & Faucet | Eco-Friendly Water Saver | Reduces Water Waste | Healthy Flow Filter | Black | Pack of 15",,"Home Improvement › Kitchen & Bath Fixtures › Kitchen Fixtures › Kitchen Sink Aerators","251","499",,"4","35","73","Clicktech Retail Private Ltd",,"Ends in 21 hours 57 minutes...","50"
"B0CK5KCNVV",,"23790-Pack of 25","New Ware® Plastic Fusion Water Aerator Bubbler Filter Nozzle for Tap & Faucet | Eco-Friendly Water Saver | Reduces Water Waste | Healthy Flow Filter | Black | Pack of 25",,"Home Improvement › Kitchen & Bath Fixtures › Kitchen Fixtures › Kitchen Sink Aerators","204","499","146","4","35","82","Clicktech Retail Private Ltd",,"No deal found","59"
"B0CK5KGBB3",,"23790-Pack of 40",,,,,,,,,,,,,"0"
"B0CK5LJX3T",,"23790-Pack of 50","New Ware Plastic Fusion Water Aerator Bubbler Filter Nozzle for Tap & Faucet | Water Saving & Healthy Filter Nozzle | Black | Pack of 50",,"Home Improvement › Kitchen & Bath Fixtures › Kitchen Fixtures › Kitchen Sink Aerators",,,"95","4","35","84","Clicktech Retail Private Ltd",,"Limited Time Deal","0"
"B0CK7V19JP",,"21540-Pack of 10",,,,,,,,,,,,,"0"
"B0CK7VH1QD",,"21540-Pack of 5",,,,,,,,,,,,,"0"
"B0CK7W4TDH",,"21540-Pack of 2",,,,,,,,,,,,,"0"
"B0CK7WT15P",,"21600-Pack of 3",,,,,,,,,,,,,"0"
"B0CK7Y98LD",,"21590-Pack of 3","New Ware Washing Machine Tap Adapter with PVC Thread Connector | Secure Inlet Hose Pipe Adapter | Pack of 3",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Pipe Fittings & Accessories","439","879","1098",,,"87","Clicktech Retail Private Ltd",,"No deal found","50"
"B0CK8193XW",,"21590-Pack of 10",,,,,,,,,,,,,"0"
"B0CK8CGN36",,"19080-NEW WARE",,,,,,,,,,,,,"0"
"B0CKBB59WV",,"19210-NEW WARE",,,,,,,,,,,,,"0"
"B0CKBQ4LFS",,"19240-NEW WARE","New Ware PVC Waste Coupling Stopper Full Thread for Secure and Leak-Proof Sink Drain – Universal Fit, Easy Installation, Durable and Corrosion-Resistant Sink Drainage Solution (4 Inch)",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Bathroom Sink & Bathtub Accessories","299","599",,"5","4","73","Clicktech Retail Private Ltd",,"Ends in 22 hours 5 minutes ...","50"
"B0CKBSX2FQ",,"13590-NEW WARE",,,,,,,,,,,,,"0"
"B0CKBWP9XR",,"19230-NEW WARE",,,,,,,,,,,,,"0"
"B0CKBYLFK2",,"11110-NEW WARE",,,,,,,,,,,,,"0"
"B0CKF6YP1H",,"11180-NEW WARE","New Ware® Bathroom and Toilet Health Faucet Gun with ABS Health: High Pressure, Easy Installation Revolutionize with Elegance in One (Silevr)",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Health Faucets","251","499",,"4","3","83","Clicktech Retail Private Ltd",,"No deal found","50"
"B0CKHQ13CR",,"13800-NEW WARE",,,,,,,,,,,,,"0"
"B0CKLMLWYZ",,"25610-NEW WARE",,,,,,,,,,,,,"0"
"B0CKLNYJC9",,"25611-NEW WARE",,,,,,,,,,,,,"0"
"B0CKLPXJ5Z",,"25620-NEW WARE",,,,,,,,,,,,,"0"
"B0CKMQ52XK",,"21720-NEW WARE",,,,,,,,,,,,,"0"
"B0CKMSXVY3",,"21710-NEW WARE","NEW WARE® Universal Fit Spin Cap for Semi Automatic Washing Machine | 9.6 Inch Dryer Spinner Cover Compatible with all Brand",,"Home & Kitchen › Furniture › Garden & Outdoor Furniture › Patio Furniture Covers › Roofed Wicker Beach Chairs","251","499",,"4.1","7","86","Clicktech Retail Private Ltd",,"No deal found","50"
"B0CKRDCF1Q",,"23800-Pack of 10","NEW WARE® Replacement Aerator Foam Flow for Sink, Bathroom or Kitchen Water Saving Tap Filter Nozzle (Pack of 10)",,"Home Improvement › Kitchen & Bath Fixtures › Kitchen Fixtures › Kitchen Sink Aerators","269","539","596","3.8","37","82","Clicktech Retail Private Ltd",,"Ends in 21 hours 58 minutes...","50"
"B0CKRFGH6R",,"23800-Pack of 5","NEW WARE® Replacement Aerator Foam Flow for Sink, Bathroom & Kitchen Tap | Water Saving Filter Nozzle Insert | Smooth Splash-Free Flow | Pack of 5",,"Home Improvement › Kitchen & Bath Fixtures › Kitchen Fixtures › Kitchen Sink Aerators","169","499",,"3.8","37","87","Clicktech Retail Private Ltd",,"No deal found","66"
"B0CKRFLX82",,"23800-Pack of 15",,,,,,,,,,,,,"0"
"B0CKRG3CM5",,"23800-Pack of 50",,,,,,,,,,,,,"0"
"B0CKRG9FDQ",,"23800-Pack of 25",,,,,,,,,,,,,"0"
"B0CKRGN33D",,"23800-Pack of 20",,,,,,,,,,,,,"0"
"B0CKW6W8BS",,"21520-Pack of 2",,,,,,,,,,,,,"0"
"B0CL4FCH69",,"11050-NEW WARE-G",,,,,,,,,,,,,"0"
"B0CL4FXPC6",,"11110-NEW WARE-G",,,,,,,,,,,,,"0"
"B0CL4GGNF7",,"11180-NEW WARE-G",,,,,,,,,,,,,"0"
"B0CL6P8B3X",,"40140 Pack Of 10",,,,,,,,,,,,,"0"
"B0CL6QJNXC",,"40140 Pack Of 8",,,,,,,,,,,,,"0"
"B0CL6QKRXK",,"40130 Pack of 12",,,,,,,,,,,,,"0"
"B0CL6R5BCC",,"40140 Pack Of 12","Unknown Product",,,,,,,,"25",,,"No deal found","0"
"B0CL6RHKM1",,"40140 Pack Of 6",,,,,,,,,,,,,"0"
"B0CL6S4M4S",,"40150 Pack of 6",,,,,,,,,,,,,"0"
"B0CL6SCL1J",,"40150 Pack of 8",,,,,,,,,,,,,"0"
"B0CL6SDF15",,"40150 Pack of 12",,,,,,,,,,,,,"0"
"B0CL6T5MYB",,"40150 Pack of 4",,,,,,,,,,,,,"0"
"B0CL6V2WCJ",,"40150 Pack of 10",,,,,,,,,,,,,"0"
"B0CL6WM663",,"40130 Pack of 8",,,,,,,,,,,,,"0"
"B0CL6XNHSZ",,"40140 Pack Of 4",,,,,,,,,,,,,"0"
"B0CL73FJWD",,"40130 Pack of 10",,,,,,,,,,,,,"0"
"B0CL745S9N",,"40130 Pack of 6",,,,,,,,,,,,,"0"
"B0CL77SQ2V",,"40130 Pack of 4",,,,,,,,,,,,,"0"
"B0CL9PD15G",,"29174-NW","NEW WARE Stainless Steel Water Drain Plain Jali Floor Drainer with Cockroach Trap for Bathroom and Kitchen Rust Free Corrosion Resistant Square Grating Black 6 x 6 Inch",,"Home Improvement › Hardware › Bathroom Hardware › Drain Strainers","919","1838",,"4.6","3","77","Clicktech Retail Private Ltd",,"Ends in 22 hours 6 minutes ...","50"
"B0CL9Q2QR8",,"29304-NW",,,,,,,,,,,,,"0"
"B0CL9VPJMZ",,"28517-NW",,,,,,,,,,,,,"0"
"B0CLD9CCGK",,"27781-NW","NEW WARE® Western Toilet Seat Cover L Type | Round Bathroom WC Seat with Long Screw Hinges & Clamp Design | Durable Plastic, White Color",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Toilets & Toilet Parts › Toilet Seats","251","499",,"3","4","85","Clicktech Retail Private Ltd",,"No deal found","50"
"B0CLDDDR1W",,"27771-NW",,,,,,,,,,,,,"0"
"B0CLJ1VB3T",,"27731-NEW WARE","NEW WARE® Brass Mirror Screw Set with Caps – 4 Inch Heavy-Duty Frame & Mirror Fixing Screws for Bathroom Wall Mounting | Smooth Finish Hardware (Pack of 2)",,"Home Improvement › Hardware › Nails, Screws & Fasteners › Nut & Bolt Sets","213","499",,,,"81","Clicktech Retail Private Ltd",,"No deal found","57"
"B0CLJ2XKGS",,"27730-NEW WARE",,,,,,,,,,,,,"0"
"B0CLJ3D3JR",,"27703-NEW WARAE",,,,,,,,,,,,,"0"
